welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,living_nonliving.rt,living_nonliving.duration,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Brise,Luft,,,,,,,,,,1237.4046,1237.4046,,,,,,,,,,,,,,,,,,,,,,,,1225.4115,1229.3644,1229.365,1232.4002,,1232.4005,1234.402,g,0.4193,,"[""n"",""h"",""s"",""t""]",1234.4026,1237.4046,4,,,,,,,,,0,18,18,25,1,1.9018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Geschwister,Eltern,,,,,,,,,,1249.3979,1249.3979,,,,,,,,,,,,,,,,,,,,,,,,1237.4048,1241.4079,1241.4082,1244.394,,1244.3945,1246.3952,g,0.7643,,"[""n"",""a"",""l"",""d""]",1246.396,1249.3979,1,,,,,,,,,0,19,19,16,1,2.9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Zunge,Backe,,,,,,,,,,1261.3913,1261.3913,,,,,,,,,,,,,,,,,,,,,,,,1249.3982,1253.4011,1253.4015,1256.3869,,1256.3874,1258.3886,g,0.4044,,"[""u"",""e"",""r"",""a""]",1258.3893,1261.3913,2,,,,,,,,,0,20,20,49,1,0.9352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Zahnpasta,Minze,,,,,,,,,,1270.3842,1270.3843,,,,,,,,,,,,,,,,,,,,,,,,1261.3916,1265.3945,1265.3949,1268.3803,,1268.3806,1270.3822,f,1.7989,,"[""s"",""m"",""e"",""b""]",1270.3831,1270.3842,,,,,,,,,,0,21,21,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kind,Junge,,,,,,,,,,1279.375,1279.3751,,,,,,,,,,,,,,,,,,,,,,,,1270.3845,1274.3853,1274.3858,1277.3878,,1277.388,1279.3728,f,0.5647,,"[""e"",""h"",""r"",""f""]",1279.3736,1279.3749,,,,,,,,,,0,22,22,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Scheidung,Anwalt,,,,,,,,,,1291.3662,1291.3663,,,,,,,,,,,,,,,,,,,,,,,,1279.3759,1283.376,1283.3766,1286.3787,,1286.3791,1288.3638,g,0.3498,,"[""o"",""t"",""k"",""d""]",1288.3645,1291.3662,2,,,,,,,,,0,23,23,7,1,0.8543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Experiment,Versuch,,,,,,,,,,1303.3593,1303.3594,,,,,,,,,,,,,,,,,,,,,,,,1291.3665,1295.3693,1295.3698,1298.3553,,1298.3555,1300.3574,g,0.8042,,"[""o"",""s"",""k"",""h""]",1300.3583,1303.3593,4,,,,,,,,,0,24,24,3,1,2.1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schlüssel,Ring,,,,,,,,,,1315.3526,1315.3526,,,,,,,,,,,,,,,,,,,,,,,,1303.3597,1307.3629,1307.3634,1310.3484,,1310.3488,1312.3502,g,1.3182,,"[""c"",""z"",""g"",""s""]",1312.3511,1315.3526,3,,,,,,,,,0,25,25,40,1,2.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Chips,Salz,,,,,,,,,,1327.3458,1327.3459,,,,,,,,,,,,,,,,,,,,,,,,1315.3529,1319.3557,1319.356,1322.3418,,1322.3421,1324.3437,g,0.7168,,"[""n"",""p"",""z"",""l""]",1324.3446,1327.3458,3,,,,,,,,,0,26,26,1,1,1.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Kante,Messer,,,,,,,,,,1336.3406,1336.3406,,,,,,,,,,,,,,,,,,,,,,,,1327.3463,1331.3492,1331.3497,1334.3351,,1334.3356,1336.3368,f,0.7635,,"[""u"",""r"",""t"",""p""]",1336.3377,1336.3404,,,,,,,,,,0,27,27,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Teller,Gabel,,,,,,,,,,1348.3466,1348.3466,,,,,,,,,,,,,,,,,,,,,,,,1336.3409,1340.3402,1340.3406,1343.3425,,1343.3429,1345.3443,g,0.4968,,"[""l"",""v"",""t"",""h""]",1345.3451,1348.3466,1,,,,,,,,,0,28,28,44,1,0.9792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Shampoo,Seife,,,,,,,,,,1360.3401,1360.3402,,,,,,,,,,,,,,,,,,,,,,,,1348.3468,1352.35,1352.3504,1355.3359,,1355.3363,1357.3377,g,0.611,,"[""u"",""e"",""b"",""a""]",1357.3383,1360.3401,2,,,,,,,,,0,29,29,9,1,1.6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schauspielerin,Frau,,,,,,,,,,1372.3333,1372.3333,,,,,,,,,,,,,,,,,,,,,,,,1360.3403,1364.3436,1364.3442,1367.3292,,1367.3296,1369.3309,g,0.798,,"[""t"",""d"",""u"",""m""]",1369.3315,1372.3333,3,,,,,,,,,0,30,30,66,1,1.4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wasserfall,Felsen,,,,,,,,,,1381.326,1381.3261,,,,,,,,,,,,,,,,,,,,,,,,1372.3336,1376.3366,1376.3371,1379.3225,,1379.3228,1381.3242,f,0.8661,,"[""j"",""n"",""s"",""e""]",1381.3251,1381.326,,,,,,,,,,0,31,31,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Floh,Käfer,,,,,,,,,,1393.3174,1393.3174,,,,,,,,,,,,,,,,,,,,,,,,1381.3266,1385.3274,1385.3278,1388.33,,1388.3303,1390.3151,g,0.6045,,"[""r"",""p"",""t"",""o""]",1390.3157,1393.3174,1,,,,,,,,,0,32,32,29,1,1.6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Klebstoff,Papier,,,,,,,,,,1405.3107,1405.3107,,,,,,,,,,,,,,,,,,,,,,,,1393.3177,1397.3207,1397.3213,1400.3066,,1400.307,1402.3083,g,1.4037,,"[""r"",""v"",""t"",""d""]",1402.309,1405.3107,1,,,,,,,,,0,33,33,62,1,0.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Mappe,Buch,,,,,,,,,,1414.3042,1414.3042,,,,,,,,,,,,,,,,,,,,,,,,1405.311,1409.3139,1409.3144,1412.2998,,1412.3002,1414.3015,f,1.0413,,"[""s"",""d"",""v"",""h""]",1414.3023,1414.304,,,,,,,,,,0,34,34,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Soldat,Kämpfer,,,,,,,,,,1423.2937,1423.2937,,,,,,,,,,,,,,,,,,,,,,,,1414.3049,1418.3047,1418.3051,1421.3072,,1421.3075,1423.2924,f,0.9066,,"[""v"",""l"",""r"",""u""]",1423.293,1423.2937,,,,,,,,,,0,35,35,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Vers,Poesie,,,,,,,,,,1435.2856,1435.2856,,,,,,,,,,,,,,,,,,,,,,,,1423.2944,1427.2957,1427.2963,1430.2822,,1430.2826,1432.283,g,0.583,,"[""e"",""a"",""f"",""r""]",1432.2839,1435.2855,1,,,,,,,,,0,36,36,46,1,0.5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Raum,Platz,,,,,,,,,,1447.2789,1447.2789,,,,,,,,,,,,,,,,,,,,,,,,1435.2859,1439.2888,1439.2893,1442.2746,,1442.275,1444.2764,g,1.2507,,"[""z"",""t"",""v"",""r""]",1444.2772,1447.2788,1,,,,,,,,,0,37,37,39,1,2.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Sitzgurt,Gesetz,,,,,,,,,,1459.272,1459.2721,,,,,,,,,,,,,,,,,,,,,,,,1447.2792,1451.2823,1451.2826,1454.268,,1454.2684,1456.2698,g,0.8406,,"[""b"",""p"",""k"",""z""]",1456.2707,1459.272,4,,,,,,,,,0,38,38,21,1,1.2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Beweis,Gericht,,,,,,,,,,1468.2649,1471.1818,space,,,,,,2.9069,,,,,,,,,,,,,,,,,1459.2723,1463.2755,1463.2759,1466.2613,,1466.2618,1468.263,,,,"[""t"",""m"",""b"",""n""]",1468.2638,1468.2649,,,,,,,,,,0,39,39,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Zeichnung,Bleistift,,,,,,,,,,1480.1756,1480.1758,,,,,,,,,,,,,,,,,,,,,,,,1471.182,1475.1852,1475.1855,1478.1714,,1478.1721,1480.173,f,0.553,,"[""d"",""z"",""t"",""f""]",1480.1736,1480.1756,,,,,,,,,,0,40,40,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Teleskop,Mikroskop,,,,,,,,,,1492.183,1492.1831,,,,,,,,,,,,,,,,,,,,,,,,1480.1763,1484.1762,1484.1766,1487.179,,1487.1793,1489.1803,g,0.6112,,"[""p"",""n"",""l"",""u""]",1489.181,1492.1829,1,,,,,,,,,0,41,41,43,1,2.7293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Wein,Abendessen,,,,,,,,,,1504.1762,1504.1762,,,,,,,,,,,,,,,,,,,,,,,,1492.1834,1496.1861,1496.1865,1499.172,,1499.1724,1501.1735,g,1.8213,,"[""n"",""z"",""h"",""e""]",1501.1743,1504.1761,1,,,,,,,,,0,42,42,74,1,1.2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Agent,Reise,,,,,,,,,,1513.1683,1513.1683,,,,,,,,,,,,,,,,,,,,,,,,1504.1764,1508.1796,1508.18,1511.1651,,1511.1655,1513.1668,f,1.462,,"[""e"",""o"",""r"",""s""]",1513.1675,1513.1682,,,,,,,,,,0,43,43,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Frieden,Harmonie,,,,,,,,,,1525.1602,1525.1602,,,,,,,,,,,,,,,,,,,,,,,,1513.1689,1517.1702,1517.1706,1520.1726,,1520.1731,1522.1575,g,0.4813,,"[""u"",""d"",""p"",""e""]",1522.1582,1525.1601,4,,,,,,,,,0,44,44,30,1,1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Küche,Tisch,,,,,,,,,,1537.154,1537.1541,,,,,,,,,,,,,,,,,,,,,,,,1525.1606,1529.1634,1529.1638,1532.1493,,1532.1498,1534.1509,g,0.6309,,"[""a"",""t"",""h"",""l""]",1534.1519,1537.154,3,,,,,,,,,0,45,45,18,1,1.4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Safari,Ausflug,,,,,,,,,,1549.1468,1549.1469,,,,,,,,,,,,,,,,,,,,,,,,1537.1547,1541.1567,1541.1572,1544.1425,,1544.143,1546.1442,g,1.5383,,"[""s"",""n"",""h"",""g""]",1546.1449,1549.1467,4,,,,,,,,,0,46,46,20,1,1.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Insel,Meer,,,,,,,,,,1558.1411,1558.1412,,,,,,,,,,,,,,,,,,,,,,,,1549.1471,1553.1502,1553.1507,1556.1357,,1556.1361,1558.1376,f,0.5165,,"[""m"",""r"",""b"",""k""]",1558.1386,1558.1411,,,,,,,,,,0,47,47,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Blumen,Bouquet,,,,,,,,,,1567.1482,1567.1482,,,,,,,,,,,,,,,,,,,,,,,,1558.1414,1562.141,1562.1413,1565.1435,,1565.144,1567.1451,f,0.4852,,"[""t"",""d"",""f"",""e""]",1567.1459,1567.1481,,,,,,,,,,0,48,48,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Akrobatin,Seil,,,,,,,,,,1576.138,1576.138,,,,,,,,,,,,,,,,,,,,,,,,1567.1485,1571.1484,1571.1487,1574.1512,,1574.1515,1576.136,f,0.669,,"[""j"",""l"",""r"",""e""]",1576.1368,1576.138,,,,,,,,,,0,49,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Gast,Zimmer,,,,,,,,,,1585.1282,1585.1282,,,,,,,,,,,,,,,,,,,,,,,,1576.1386,1580.1394,1580.1398,1583.1418,,1583.1422,1585.1268,f,1.1681,,"[""b"",""r"",""h"",""l""]",1585.1274,1585.1281,,,,,,,,,,0,50,50,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Zimt,Rolle,,,,,,,,,,1597.1201,1597.1201,,,,,,,,,,,,,,,,,,,,,,,,1585.1286,1589.1305,1589.131,1592.1326,,1592.133,1594.1175,g,0.6638,,"[""m"",""e"",""l"",""s""]",1594.118,1597.1201,2,,,,,,,,,0,51,51,77,1,0.9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Helm,Kopf,,,,,,,,,,1609.1134,1609.1134,,,,,,,,,,,,,,,,,,,,,,,,1597.1204,1601.1233,1601.1238,1604.1092,,1604.1095,1606.1109,g,1.0484,,"[""s"",""c"",""e"",""f""]",1606.1116,1609.1133,4,,,,,,,,,0,52,52,56,1,1.2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Winkel,Kurve,,,,,,,,,,1621.1067,1621.1067,,,,,,,,,,,,,,,,,,,,,,,,1609.1138,1613.1164,1613.1168,1616.1028,,1616.103,1618.1041,g,0.6838,,"[""m"",""u"",""e"",""v""]",1618.105,1621.1067,3,,,,,,,,,0,53,53,75,1,1.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schwan,Taube,,,,,,,,,,1630.1004,1630.1005,,,,,,,,,,,,,,,,,,,,,,,,1621.1069,1625.1099,1625.1104,1628.0959,,1628.0965,1630.0975,f,1.4662,,"[""j"",""e"",""d"",""b""]",1630.0983,1630.1003,,,,,,,,,,0,54,54,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Tee,Blätter,,,,,,,,,,1642.1074,1642.1074,,,,,,,,,,,,,,,,,,,,,,,,1630.101,1634.1008,1634.1011,1637.1031,,1637.1035,1639.1047,g,1.1648,,"[""r"",""n"",""d"",""l""]",1639.1057,1642.1074,1,,,,,,,,,0,55,55,71,1,1.3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Diskussion,Vorlesung,,,,,,,,,,1651.0998,1651.0998,,,,,,,,,,,,,,,,,,,,,,,,1642.1077,1646.1108,1646.1112,1649.0966,,1649.097,1651.0981,f,1.4959,,"[""f"",""o"",""g"",""r""]",1651.0988,1651.0996,,,,,,,,,,0,56,56,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Decke,Kissen,,,,,,,,,,1660.092,1660.092,,,,,,,,,,,,,,,,,,,,,,,,1651.1004,1655.1018,1655.1022,1658.1038,,1658.1042,1660.0891,f,1.8652,,"[""v"",""n"",""t"",""s""]",1660.09,1660.0919,,,,,,,,,,0,57,57,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Rasen,Pflege,,,,,,,,,,1672.0992,1672.0992,,,,,,,,,,,,,,,,,,,,,,,,1660.0924,1664.0922,1664.0926,1667.0947,,1667.0951,1669.0963,g,0.6995,,"[""f"",""a"",""n"",""e""]",1669.0973,1672.0992,4,,,,,,,,,0,58,58,19,1,1.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Eingeweide,Organ,,,,,,,,,,1684.0923,1684.0923,,,,,,,,,,,,,,,,,,,,,,,,1672.0996,1676.1023,1676.1026,1679.0881,,1679.0885,1681.0898,g,0.5865,,"[""n"",""l"",""h"",""p""]",1681.0906,1684.0922,1,,,,,,,,,0,59,59,28,1,1.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
